replicate,lengthscale,precon,nugget,block_size,m,m_cg,m_pcg
0,0.36787944117144233,NystromDiagonal,7.38905609893065,,50,40.0,23.0
0,0.36787944117144233,RandomisedEVD,0.1353352832366127,,50,40.0,18.0
0,0.36787944117144233,RandomisedEVD,0.36787944117144233,,50,40.0,18.0
0,0.36787944117144233,RandomisedEVD,1.0,,50,40.0,18.0
0,0.36787944117144233,RandomisedEVD,2.718281828459045,,50,40.0,18.0
0,0.36787944117144233,RandomisedEVD,7.38905609893065,,50,40.0,18.0
0,0.36787944117144233,FITC,0.1353352832366127,,50,40.0,21.0
0,0.36787944117144233,FITC,0.36787944117144233,,50,40.0,21.0
0,0.36787944117144233,FITC,1.0,,50,40.0,21.0
0,0.36787944117144233,FITC,2.718281828459045,,50,40.0,20.0
0,0.36787944117144233,FITC,7.38905609893065,,50,40.0,20.0
0,1.0,BlockJacobi,,1.0,50,207.0,153.0
0,1.0,BlockJacobi,,5.0,50,207.0,198.0
0,1.0,BlockJacobi,,10.0,50,207.0,246.0
0,1.0,BlockJacobi,,15.0,50,207.0,286.0
0,1.0,BlockJacobi,,20.0,50,207.0,292.0
0,1.0,Nystrom,0.1353352832366127,,50,207.0,74.0
0,1.0,Nystrom,0.36787944117144233,,50,207.0,72.0
0,1.0,Nystrom,1.0,,50,207.0,73.0
0,1.0,Nystrom,2.718281828459045,,50,207.0,72.0
0,1.0,Nystrom,7.38905609893065,,50,207.0,72.0
0,1.0,NystromRandom,0.1353352832366127,,50,207.0,75.0
0,1.0,NystromRandom,0.36787944117144233,,50,207.0,76.0
0,1.0,NystromRandom,1.0,,50,207.0,74.0
0,1.0,NystromRandom,2.718281828459045,,50,207.0,75.0
0,1.0,NystromRandom,7.38905609893065,,50,207.0,74.0
0,1.0,NystromDiagonal,0.1353352832366127,,50,207.0,73.0
0,1.0,NystromDiagonal,0.36787944117144233,,50,207.0,75.0
0,1.0,NystromDiagonal,1.0,,50,207.0,74.0
0,1.0,NystromDiagonal,2.718281828459045,,50,207.0,72.0
0,1.0,NystromDiagonal,7.38905609893065,,50,207.0,72.0
0,1.0,RandomisedEVD,0.1353352832366127,,50,207.0,63.0
0,1.0,RandomisedEVD,0.36787944117144233,,50,207.0,63.0
0,1.0,RandomisedEVD,1.0,,50,207.0,63.0
0,1.0,RandomisedEVD,2.718281828459045,,50,207.0,63.0
0,1.0,RandomisedEVD,7.38905609893065,,50,207.0,63.0
0,1.0,FITC,0.1353352832366127,,50,207.0,74.0
0,1.0,FITC,0.36787944117144233,,50,207.0,73.0
0,1.0,FITC,1.0,,50,207.0,68.0
0,1.0,FITC,2.718281828459045,,50,207.0,66.0
0,1.0,FITC,7.38905609893065,,50,207.0,62.0
0,2.718281828459045,BlockJacobi,,1.0,50,791.0,507.0
0,2.718281828459045,BlockJacobi,,5.0,50,791.0,838.0
0,2.718281828459045,BlockJacobi,,10.0,50,791.0,1612.0
0,2.718281828459045,BlockJacobi,,15.0,50,791.0,2042.0
0,2.718281828459045,BlockJacobi,,20.0,50,791.0,2058.0
0,2.718281828459045,Nystrom,0.1353352832366127,,50,791.0,193.0
0,2.718281828459045,Nystrom,0.36787944117144233,,50,791.0,194.0
0,2.718281828459045,Nystrom,1.0,,50,791.0,195.0
0,2.718281828459045,Nystrom,2.718281828459045,,50,791.0,202.0
0,2.718281828459045,Nystrom,7.38905609893065,,50,791.0,200.0
0,2.718281828459045,NystromRandom,0.1353352832366127,,50,791.0,197.0
0,2.718281828459045,NystromRandom,0.36787944117144233,,50,791.0,194.0
0,2.718281828459045,NystromRandom,1.0,,50,791.0,199.0
0,2.718281828459045,NystromRandom,2.718281828459045,,50,791.0,199.0
0,2.718281828459045,NystromRandom,7.38905609893065,,50,791.0,210.0
0,2.718281828459045,NystromDiagonal,0.1353352832366127,,50,791.0,197.0
0,2.718281828459045,NystromDiagonal,0.36787944117144233,,50,791.0,201.0
0,2.718281828459045,NystromDiagonal,1.0,,50,791.0,194.0
0,2.718281828459045,NystromDiagonal,2.718281828459045,,50,791.0,195.0
0,2.718281828459045,NystromDiagonal,7.38905609893065,,50,791.0,207.0
0,2.718281828459045,RandomisedEVD,0.1353352832366127,,50,791.0,166.0
0,2.718281828459045,RandomisedEVD,0.36787944117144233,,50,791.0,166.0
0,2.718281828459045,RandomisedEVD,1.0,,50,791.0,167.0
0,2.718281828459045,RandomisedEVD,2.718281828459045,,50,791.0,167.0
0,2.718281828459045,RandomisedEVD,7.38905609893065,,50,791.0,168.0
0,2.718281828459045,FITC,0.1353352832366127,,50,791.0,223.0
0,2.718281828459045,FITC,0.36787944117144233,,50,791.0,173.0
0,2.718281828459045,FITC,1.0,,50,791.0,170.0
0,2.718281828459045,FITC,2.718281828459045,,50,791.0,159.0
0,2.718281828459045,FITC,7.38905609893065,,50,791.0,178.0
0,7.38905609893065,BlockJacobi,,1.0,50,2425.0,1513.0
0,7.38905609893065,BlockJacobi,,5.0,50,2425.0,2675.0
0,7.38905609893065,BlockJacobi,,10.0,50,2425.0,9566.0
0,7.38905609893065,BlockJacobi,,15.0,50,2425.0,10000.0
0,7.38905609893065,BlockJacobi,,20.0,50,2425.0,10000.0
0,7.38905609893065,Nystrom,0.1353352832366127,,50,2425.0,451.0
0,7.38905609893065,Nystrom,0.36787944117144233,,50,2425.0,508.0
0,7.38905609893065,Nystrom,1.0,,50,2425.0,622.0
0,7.38905609893065,Nystrom,2.718281828459045,,50,2425.0,694.0
0,7.38905609893065,Nystrom,7.38905609893065,,50,2425.0,746.0
0,7.38905609893065,NystromRandom,0.1353352832366127,,50,2425.0,458.0
0,7.38905609893065,NystromRandom,0.36787944117144233,,50,2425.0,530.0
0,7.38905609893065,NystromRandom,1.0,,50,2425.0,626.0
0,7.38905609893065,NystromRandom,2.718281828459045,,50,2425.0,675.0
0,7.38905609893065,NystromRandom,7.38905609893065,,50,2425.0,719.0
0,7.38905609893065,NystromDiagonal,0.1353352832366127,,50,2425.0,449.0
0,7.38905609893065,NystromDiagonal,0.36787944117144233,,50,2425.0,501.0
0,7.38905609893065,NystromDiagonal,1.0,,50,2425.0,622.0
0,7.38905609893065,NystromDiagonal,2.718281828459045,,50,2425.0,696.0
0,7.38905609893065,NystromDiagonal,7.38905609893065,,50,2425.0,759.0
0,7.38905609893065,RandomisedEVD,0.1353352832366127,,50,2425.0,377.0
0,7.38905609893065,RandomisedEVD,0.36787944117144233,,50,2425.0,399.0
0,7.38905609893065,RandomisedEVD,1.0,,50,2425.0,461.0
0,7.38905609893065,RandomisedEVD,2.718281828459045,,50,2425.0,520.0
0,7.38905609893065,RandomisedEVD,7.38905609893065,,50,2425.0,577.0
0,7.38905609893065,FITC,0.1353352832366127,,50,2425.0,489.0
0,7.38905609893065,FITC,0.36787944117144233,,50,2425.0,465.0
0,7.38905609893065,FITC,1.0,,50,2425.0,484.0
0,7.38905609893065,FITC,2.718281828459045,,50,2425.0,560.0
0,7.38905609893065,FITC,7.38905609893065,,50,2425.0,651.0
1,0.1353352832366127,BlockJacobi,,1.0,50,5.0,4.0
1,0.1353352832366127,BlockJacobi,,5.0,50,5.0,4.0
1,0.1353352832366127,BlockJacobi,,10.0,50,5.0,4.0
1,0.1353352832366127,BlockJacobi,,15.0,50,5.0,4.0
1,0.1353352832366127,BlockJacobi,,20.0,50,5.0,4.0
1,0.1353352832366127,Nystrom,0.1353352832366127,,50,5.0,25.0
1,0.1353352832366127,Nystrom,0.36787944117144233,,50,5.0,22.0
1,0.1353352832366127,Nystrom,1.0,,50,5.0,20.0
1,0.1353352832366127,Nystrom,2.718281828459045,,50,5.0,18.0
1,0.1353352832366127,Nystrom,7.38905609893065,,50,5.0,15.0
1,0.1353352832366127,NystromRandom,0.1353352832366127,,50,5.0,24.0
1,0.1353352832366127,NystromRandom,0.36787944117144233,,50,5.0,21.0
1,0.1353352832366127,NystromRandom,1.0,,50,5.0,19.0
1,0.1353352832366127,NystromRandom,2.718281828459045,,50,5.0,17.0
1,0.1353352832366127,NystromRandom,7.38905609893065,,50,5.0,15.0
1,0.1353352832366127,NystromDiagonal,0.1353352832366127,,50,5.0,25.0
1,0.1353352832366127,NystromDiagonal,0.36787944117144233,,50,5.0,22.0
1,0.1353352832366127,NystromDiagonal,1.0,,50,5.0,20.0
1,0.1353352832366127,NystromDiagonal,2.718281828459045,,50,5.0,18.0
1,0.1353352832366127,NystromDiagonal,7.38905609893065,,50,5.0,15.0
1,0.1353352832366127,RandomisedEVD,0.1353352832366127,,50,5.0,20.0
1,0.1353352832366127,RandomisedEVD,0.36787944117144233,,50,5.0,18.0
1,0.1353352832366127,RandomisedEVD,1.0,,50,5.0,16.0
1,0.1353352832366127,RandomisedEVD,2.718281828459045,,50,5.0,14.0
1,0.1353352832366127,RandomisedEVD,7.38905609893065,,50,5.0,12.0
1,0.1353352832366127,FITC,0.1353352832366127,,50,5.0,4.0
1,0.1353352832366127,FITC,0.36787944117144233,,50,5.0,4.0
1,0.1353352832366127,FITC,1.0,,50,5.0,4.0
1,0.1353352832366127,FITC,2.718281828459045,,50,5.0,4.0
1,0.1353352832366127,FITC,7.38905609893065,,50,5.0,4.0
1,0.36787944117144233,BlockJacobi,,1.0,50,42.0,31.0
1,0.36787944117144233,BlockJacobi,,5.0,50,42.0,33.0
1,0.36787944117144233,BlockJacobi,,10.0,50,42.0,34.0
1,0.36787944117144233,BlockJacobi,,15.0,50,42.0,35.0
1,0.36787944117144233,BlockJacobi,,20.0,50,42.0,36.0
1,0.36787944117144233,Nystrom,0.1353352832366127,,50,42.0,30.0
1,0.36787944117144233,Nystrom,0.36787944117144233,,50,42.0,29.0
1,0.36787944117144233,Nystrom,1.0,,50,42.0,27.0
1,0.36787944117144233,Nystrom,2.718281828459045,,50,42.0,27.0
1,0.36787944117144233,Nystrom,7.38905609893065,,50,42.0,25.0
1,0.36787944117144233,NystromRandom,0.1353352832366127,,50,42.0,25.0
1,0.36787944117144233,NystromRandom,0.36787944117144233,,50,42.0,25.0
1,0.36787944117144233,NystromRandom,1.0,,50,42.0,24.0
1,0.36787944117144233,NystromRandom,2.718281828459045,,50,42.0,25.0
1,0.36787944117144233,NystromRandom,7.38905609893065,,50,42.0,23.0
1,0.36787944117144233,NystromDiagonal,0.1353352832366127,,50,42.0,27.0
1,0.36787944117144233,NystromDiagonal,0.36787944117144233,,50,42.0,26.0
1,0.36787944117144233,NystromDiagonal,1.0,,50,42.0,26.0
1,0.36787944117144233,NystromDiagonal,2.718281828459045,,50,42.0,25.0
1,0.36787944117144233,NystromDiagonal,7.38905609893065,,50,42.0,24.0
1,0.36787944117144233,RandomisedEVD,0.1353352832366127,,50,42.0,19.0
1,0.36787944117144233,RandomisedEVD,0.36787944117144233,,50,42.0,19.0
1,0.36787944117144233,RandomisedEVD,1.0,,50,42.0,19.0
1,0.36787944117144233,RandomisedEVD,2.718281828459045,,50,42.0,19.0
1,0.36787944117144233,RandomisedEVD,7.38905609893065,,50,42.0,19.0
1,0.36787944117144233,FITC,0.1353352832366127,,50,42.0,20.0
1,0.36787944117144233,FITC,0.36787944117144233,,50,42.0,22.0
1,0.36787944117144233,FITC,1.0,,50,42.0,22.0
1,0.36787944117144233,FITC,2.718281828459045,,50,42.0,21.0
1,0.36787944117144233,FITC,7.38905609893065,,50,42.0,19.0
1,1.0,BlockJacobi,,1.0,50,228.0,166.0
1,1.0,BlockJacobi,,5.0,50,228.0,204.0
1,1.0,BlockJacobi,,10.0,50,228.0,246.0
1,1.0,BlockJacobi,,15.0,50,228.0,286.0
1,1.0,BlockJacobi,,20.0,50,228.0,292.0
1,1.0,Nystrom,0.1353352832366127,,50,228.0,79.0
1,1.0,Nystrom,0.36787944117144233,,50,228.0,77.0
1,1.0,Nystrom,1.0,,50,228.0,80.0
1,1.0,Nystrom,2.718281828459045,,50,228.0,79.0
1,1.0,Nystrom,7.38905609893065,,50,228.0,78.0
1,1.0,NystromRandom,0.1353352832366127,,50,228.0,81.0
1,1.0,NystromRandom,0.36787944117144233,,50,228.0,79.0
1,1.0,NystromRandom,1.0,,50,228.0,80.0
1,1.0,NystromRandom,2.718281828459045,,50,228.0,78.0
1,1.0,NystromRandom,7.38905609893065,,50,228.0,79.0
1,1.0,NystromDiagonal,0.1353352832366127,,50,228.0,80.0
1,1.0,NystromDiagonal,0.36787944117144233,,50,228.0,80.0
1,1.0,NystromDiagonal,1.0,,50,228.0,77.0
1,1.0,NystromDiagonal,2.718281828459045,,50,228.0,80.0
1,1.0,NystromDiagonal,7.38905609893065,,50,228.0,78.0
1,1.0,RandomisedEVD,0.1353352832366127,,50,228.0,66.0
1,1.0,RandomisedEVD,0.36787944117144233,,50,228.0,66.0
1,1.0,RandomisedEVD,1.0,,50,228.0,66.0
1,1.0,RandomisedEVD,2.718281828459045,,50,228.0,66.0
1,1.0,RandomisedEVD,7.38905609893065,,50,228.0,66.0
1,1.0,FITC,0.1353352832366127,,50,228.0,78.0
1,1.0,FITC,0.36787944117144233,,50,228.0,76.0
1,1.0,FITC,1.0,,50,228.0,73.0
1,1.0,FITC,2.718281828459045,,50,228.0,69.0
1,1.0,FITC,7.38905609893065,,50,228.0,61.0
1,2.718281828459045,BlockJacobi,,1.0,50,868.0,560.0
1,2.718281828459045,BlockJacobi,,5.0,50,868.0,847.0
1,2.718281828459045,BlockJacobi,,10.0,50,868.0,1624.0
1,2.718281828459045,BlockJacobi,,15.0,50,868.0,2057.0
1,2.718281828459045,BlockJacobi,,20.0,50,868.0,2104.0
1,2.718281828459045,Nystrom,0.1353352832366127,,50,868.0,211.0
1,2.718281828459045,Nystrom,0.36787944117144233,,50,868.0,213.0
1,2.718281828459045,Nystrom,1.0,,50,868.0,210.0
1,2.718281828459045,Nystrom,2.718281828459045,,50,868.0,211.0
1,2.718281828459045,Nystrom,7.38905609893065,,50,868.0,223.0
1,2.718281828459045,NystromRandom,0.1353352832366127,,50,868.0,207.0
1,2.718281828459045,NystromRandom,0.36787944117144233,,50,868.0,209.0
1,2.718281828459045,NystromRandom,1.0,,50,868.0,210.0
1,2.718281828459045,NystromRandom,2.718281828459045,,50,868.0,210.0
1,2.718281828459045,NystromRandom,7.38905609893065,,50,868.0,223.0
1,2.718281828459045,NystromDiagonal,0.1353352832366127,,50,868.0,210.0
1,2.718281828459045,NystromDiagonal,0.36787944117144233,,50,868.0,205.0
1,2.718281828459045,NystromDiagonal,1.0,,50,868.0,210.0
1,2.718281828459045,NystromDiagonal,2.718281828459045,,50,868.0,212.0
1,2.718281828459045,NystromDiagonal,7.38905609893065,,50,868.0,215.0
1,2.718281828459045,RandomisedEVD,0.1353352832366127,,50,868.0,182.0
1,2.718281828459045,RandomisedEVD,0.36787944117144233,,50,868.0,179.0
1,2.718281828459045,RandomisedEVD,1.0,,50,868.0,179.0
1,2.718281828459045,RandomisedEVD,2.718281828459045,,50,868.0,183.0
1,2.718281828459045,RandomisedEVD,7.38905609893065,,50,868.0,179.0
1,2.718281828459045,FITC,0.1353352832366127,,50,868.0,203.0
1,2.718281828459045,FITC,0.36787944117144233,,50,868.0,192.0
1,2.718281828459045,FITC,1.0,,50,868.0,185.0
1,2.718281828459045,FITC,2.718281828459045,,50,868.0,175.0
1,2.718281828459045,FITC,7.38905609893065,,50,868.0,194.0
1,7.38905609893065,BlockJacobi,,1.0,50,2788.0,1703.0
1,7.38905609893065,BlockJacobi,,5.0,50,2788.0,2670.0
1,7.38905609893065,BlockJacobi,,10.0,50,2788.0,9315.0
1,7.38905609893065,BlockJacobi,,15.0,50,2788.0,10000.0
1,7.38905609893065,BlockJacobi,,20.0,50,2788.0,10000.0
1,7.38905609893065,Nystrom,0.1353352832366127,,50,2788.0,515.0
1,7.38905609893065,Nystrom,0.36787944117144233,,50,2788.0,556.0
1,7.38905609893065,Nystrom,1.0,,50,2788.0,665.0
1,7.38905609893065,Nystrom,2.718281828459045,,50,2788.0,799.0
1,7.38905609893065,Nystrom,7.38905609893065,,50,2788.0,863.0
1,7.38905609893065,NystromRandom,0.1353352832366127,,50,2788.0,517.0
1,7.38905609893065,NystromRandom,0.36787944117144233,,50,2788.0,551.0
1,7.38905609893065,NystromRandom,1.0,,50,2788.0,664.0
1,7.38905609893065,NystromRandom,2.718281828459045,,50,2788.0,746.0
1,7.38905609893065,NystromRandom,7.38905609893065,,50,2788.0,818.0
1,7.38905609893065,NystromDiagonal,0.1353352832366127,,50,2788.0,517.0
1,7.38905609893065,NystromDiagonal,0.36787944117144233,,50,2788.0,556.0
1,7.38905609893065,NystromDiagonal,1.0,,50,2788.0,691.0
1,7.38905609893065,NystromDiagonal,2.718281828459045,,50,2788.0,810.0
1,7.38905609893065,NystromDiagonal,7.38905609893065,,50,2788.0,831.0
1,7.38905609893065,RandomisedEVD,0.1353352832366127,,50,2788.0,421.0
1,7.38905609893065,RandomisedEVD,0.36787944117144233,,50,2788.0,438.0
1,7.38905609893065,RandomisedEVD,1.0,,50,2788.0,515.0
1,7.38905609893065,RandomisedEVD,2.718281828459045,,50,2788.0,583.0
1,7.38905609893065,RandomisedEVD,7.38905609893065,,50,2788.0,627.0
1,7.38905609893065,FITC,0.1353352832366127,,50,2788.0,485.0
1,7.38905609893065,FITC,0.36787944117144233,,50,2788.0,501.0
1,7.38905609893065,FITC,1.0,,50,2788.0,522.0
1,7.38905609893065,FITC,2.718281828459045,,50,2788.0,614.0
1,7.38905609893065,FITC,7.38905609893065,,50,2788.0,703.0
2,0.1353352832366127,BlockJacobi,,1.0,50,5.0,4.0
2,0.1353352832366127,BlockJacobi,,5.0,50,5.0,4.0
2,0.1353352832366127,BlockJacobi,,10.0,50,5.0,4.0
2,0.1353352832366127,BlockJacobi,,15.0,50,5.0,4.0
2,0.1353352832366127,BlockJacobi,,20.0,50,5.0,4.0
2,0.1353352832366127,Nystrom,0.1353352832366127,,50,5.0,26.0
2,0.1353352832366127,Nystrom,0.36787944117144233,,50,5.0,24.0
2,0.1353352832366127,Nystrom,1.0,,50,5.0,21.0
2,0.1353352832366127,Nystrom,2.718281828459045,,50,5.0,19.0
2,0.1353352832366127,Nystrom,7.38905609893065,,50,5.0,16.0
2,0.1353352832366127,NystromRandom,0.1353352832366127,,50,5.0,25.0
2,0.1353352832366127,NystromRandom,0.36787944117144233,,50,5.0,24.0
2,0.1353352832366127,NystromRandom,1.0,,50,5.0,21.0
2,0.1353352832366127,NystromRandom,2.718281828459045,,50,5.0,19.0
2,0.1353352832366127,NystromRandom,7.38905609893065,,50,5.0,15.0
2,0.1353352832366127,NystromDiagonal,0.1353352832366127,,50,5.0,26.0
2,0.1353352832366127,NystromDiagonal,0.36787944117144233,,50,5.0,23.0
2,0.1353352832366127,NystromDiagonal,1.0,,50,5.0,21.0
2,0.1353352832366127,NystromDiagonal,2.718281828459045,,50,5.0,18.0
2,0.1353352832366127,NystromDiagonal,7.38905609893065,,50,5.0,16.0
2,0.1353352832366127,RandomisedEVD,0.1353352832366127,,50,5.0,21.0
2,0.1353352832366127,RandomisedEVD,0.36787944117144233,,50,5.0,19.0
2,0.1353352832366127,RandomisedEVD,1.0,,50,5.0,17.0
2,0.1353352832366127,RandomisedEVD,2.718281828459045,,50,5.0,15.0
2,0.1353352832366127,RandomisedEVD,7.38905609893065,,50,5.0,13.0
2,0.1353352832366127,FITC,0.1353352832366127,,50,5.0,4.0
2,0.1353352832366127,FITC,0.36787944117144233,,50,5.0,4.0
2,0.1353352832366127,FITC,1.0,,50,5.0,4.0
2,0.1353352832366127,FITC,2.718281828459045,,50,5.0,4.0
2,0.1353352832366127,FITC,7.38905609893065,,50,5.0,4.0
2,0.36787944117144233,BlockJacobi,,1.0,50,40.0,30.0
2,0.36787944117144233,BlockJacobi,,5.0,50,40.0,30.0
2,0.36787944117144233,BlockJacobi,,10.0,50,40.0,32.0
2,0.36787944117144233,BlockJacobi,,15.0,50,40.0,33.0
2,0.36787944117144233,BlockJacobi,,20.0,50,40.0,33.0
2,0.36787944117144233,Nystrom,0.1353352832366127,,50,40.0,27.0
2,0.36787944117144233,Nystrom,0.36787944117144233,,50,40.0,27.0
2,0.36787944117144233,Nystrom,1.0,,50,40.0,25.0
2,0.36787944117144233,Nystrom,2.718281828459045,,50,40.0,26.0
2,0.36787944117144233,Nystrom,7.38905609893065,,50,40.0,24.0
2,0.36787944117144233,NystromRandom,0.1353352832366127,,50,40.0,25.0
2,0.36787944117144233,NystromRandom,0.36787944117144233,,50,40.0,24.0
2,0.36787944117144233,NystromRandom,1.0,,50,40.0,26.0
2,0.36787944117144233,NystromRandom,2.718281828459045,,50,40.0,24.0
2,0.36787944117144233,NystromRandom,7.38905609893065,,50,40.0,23.0
2,0.36787944117144233,NystromDiagonal,0.1353352832366127,,50,40.0,25.0
2,0.36787944117144233,NystromDiagonal,0.36787944117144233,,50,40.0,24.0
2,0.36787944117144233,NystromDiagonal,1.0,,50,40.0,24.0
2,0.36787944117144233,NystromDiagonal,2.718281828459045,,50,40.0,25.0
2,0.36787944117144233,NystromDiagonal,7.38905609893065,,50,40.0,24.0
2,0.36787944117144233,RandomisedEVD,0.1353352832366127,,50,40.0,19.0
2,0.36787944117144233,RandomisedEVD,0.36787944117144233,,50,40.0,19.0
2,0.36787944117144233,RandomisedEVD,1.0,,50,40.0,18.0
2,0.36787944117144233,RandomisedEVD,2.718281828459045,,50,40.0,18.0
2,0.36787944117144233,RandomisedEVD,7.38905609893065,,50,40.0,18.0
2,0.36787944117144233,FITC,0.1353352832366127,,50,40.0,21.0
2,0.36787944117144233,FITC,0.36787944117144233,,50,40.0,20.0
2,0.36787944117144233,FITC,1.0,,50,40.0,21.0
2,0.36787944117144233,FITC,2.718281828459045,,50,40.0,20.0
2,0.36787944117144233,FITC,7.38905609893065,,50,40.0,20.0
2,1.0,BlockJacobi,,1.0,50,209.0,153.0
2,1.0,BlockJacobi,,5.0,50,209.0,188.0
2,1.0,BlockJacobi,,10.0,50,209.0,232.0
2,1.0,BlockJacobi,,15.0,50,209.0,266.0
2,1.0,BlockJacobi,,20.0,50,209.0,271.0
2,1.0,Nystrom,0.1353352832366127,,50,209.0,71.0
2,1.0,Nystrom,0.36787944117144233,,50,209.0,72.0
2,1.0,Nystrom,1.0,,50,209.0,72.0
2,1.0,Nystrom,2.718281828459045,,50,209.0,69.0
2,1.0,Nystrom,7.38905609893065,,50,209.0,71.0
2,1.0,NystromRandom,0.1353352832366127,,50,209.0,74.0
2,1.0,NystromRandom,0.36787944117144233,,50,209.0,73.0
2,1.0,NystromRandom,1.0,,50,209.0,73.0
2,1.0,NystromRandom,2.718281828459045,,50,209.0,71.0
2,1.0,NystromRandom,7.38905609893065,,50,209.0,73.0
2,1.0,NystromDiagonal,0.1353352832366127,,50,209.0,74.0
2,1.0,NystromDiagonal,0.36787944117144233,,50,209.0,71.0
2,1.0,NystromDiagonal,1.0,,50,209.0,71.0
2,1.0,NystromDiagonal,2.718281828459045,,50,209.0,72.0
2,1.0,NystromDiagonal,7.38905609893065,,50,209.0,73.0
2,1.0,RandomisedEVD,0.1353352832366127,,50,209.0,62.0
2,1.0,RandomisedEVD,0.36787944117144233,,50,209.0,62.0
2,1.0,RandomisedEVD,1.0,,50,209.0,63.0
2,1.0,RandomisedEVD,2.718281828459045,,50,209.0,62.0
2,1.0,RandomisedEVD,7.38905609893065,,50,209.0,62.0
2,1.0,FITC,0.1353352832366127,,50,209.0,75.0
2,1.0,FITC,0.36787944117144233,,50,209.0,75.0
2,1.0,FITC,1.0,,50,209.0,73.0
2,1.0,FITC,2.718281828459045,,50,209.0,65.0
2,1.0,FITC,7.38905609893065,,50,209.0,64.0
2,2.718281828459045,BlockJacobi,,1.0,50,805.0,520.0
2,2.718281828459045,BlockJacobi,,5.0,50,805.0,796.0
2,2.718281828459045,BlockJacobi,,10.0,50,805.0,1524.0
2,2.718281828459045,BlockJacobi,,15.0,50,805.0,1881.0
2,2.718281828459045,BlockJacobi,,20.0,50,805.0,1942.0
2,2.718281828459045,Nystrom,0.1353352832366127,,50,805.0,193.0
2,2.718281828459045,Nystrom,0.36787944117144233,,50,805.0,193.0
2,2.718281828459045,Nystrom,1.0,,50,805.0,191.0
2,2.718281828459045,Nystrom,2.718281828459045,,50,805.0,200.0
