replicate,lengthscale,precon,nugget,block_size,m,m_cg,m_pcg
0,0.1353352832366127,BlockJacobi,,1.0,50,1901.0,1580.0
0,0.1353352832366127,BlockJacobi,,5.0,50,1901.0,1498.0
0,0.1353352832366127,BlockJacobi,,10.0,50,1901.0,1496.0
0,0.1353352832366127,BlockJacobi,,15.0,50,1901.0,1428.0
0,0.1353352832366127,BlockJacobi,,20.0,50,1901.0,1420.0
0,0.1353352832366127,Nystrom,0.1353352832366127,,50,1901.0,1210.0
0,0.1353352832366127,Nystrom,0.36787944117144233,,50,1901.0,1250.0
0,0.1353352832366127,Nystrom,1.0,,50,1901.0,1249.0
0,0.1353352832366127,Nystrom,2.718281828459045,,50,1901.0,1228.0
0,0.1353352832366127,Nystrom,7.38905609893065,,50,1901.0,1229.0
0,0.1353352832366127,NystromRandom,0.1353352832366127,,50,1901.0,1211.0
0,0.1353352832366127,NystromRandom,0.36787944117144233,,50,1901.0,1199.0
0,0.1353352832366127,NystromRandom,1.0,,50,1901.0,1182.0
0,0.1353352832366127,NystromRandom,2.718281828459045,,50,1901.0,1211.0
0,0.1353352832366127,NystromRandom,7.38905609893065,,50,1901.0,1204.0
0,0.1353352832366127,NystromDiagonal,0.1353352832366127,,50,1901.0,1213.0
0,0.1353352832366127,NystromDiagonal,0.36787944117144233,,50,1901.0,1262.0
0,0.1353352832366127,NystromDiagonal,1.0,,50,1901.0,1230.0
0,0.1353352832366127,NystromDiagonal,2.718281828459045,,50,1901.0,1266.0
0,0.1353352832366127,NystromDiagonal,7.38905609893065,,50,1901.0,1267.0
0,0.1353352832366127,RandomisedEVD,0.1353352832366127,,50,1901.0,996.0
0,0.1353352832366127,RandomisedEVD,0.36787944117144233,,50,1901.0,1003.0
0,0.1353352832366127,RandomisedEVD,1.0,,50,1901.0,1011.0
0,0.1353352832366127,RandomisedEVD,2.718281828459045,,50,1901.0,1000.0
0,0.1353352832366127,RandomisedEVD,7.38905609893065,,50,1901.0,993.0
0,0.1353352832366127,FITC,0.1353352832366127,,50,1901.0,867.0
0,0.1353352832366127,FITC,0.36787944117144233,,50,1901.0,842.0
0,0.1353352832366127,FITC,1.0,,50,1901.0,902.0
0,0.1353352832366127,FITC,2.718281828459045,,50,1901.0,952.0
0,0.1353352832366127,FITC,7.38905609893065,,50,1901.0,889.0
0,0.36787944117144233,BlockJacobi,,1.0,50,9555.0,7108.0
0,0.36787944117144233,BlockJacobi,,5.0,50,9555.0,5292.0
0,0.36787944117144233,BlockJacobi,,10.0,50,9555.0,4366.0
0,0.36787944117144233,BlockJacobi,,15.0,50,9555.0,3533.0
0,0.36787944117144233,BlockJacobi,,20.0,50,9555.0,3012.0
0,0.36787944117144233,Nystrom,0.1353352832366127,,50,9555.0,2326.0
0,0.36787944117144233,Nystrom,0.36787944117144233,,50,9555.0,2361.0
0,0.36787944117144233,Nystrom,1.0,,50,9555.0,2260.0
0,0.36787944117144233,Nystrom,2.718281828459045,,50,9555.0,2190.0
0,0.36787944117144233,Nystrom,7.38905609893065,,50,9555.0,2086.0
0,0.36787944117144233,NystromRandom,0.1353352832366127,,50,9555.0,1789.0
0,0.36787944117144233,NystromRandom,0.36787944117144233,,50,9555.0,1854.0
0,0.36787944117144233,NystromRandom,1.0,,50,9555.0,1826.0
0,0.36787944117144233,NystromRandom,2.718281828459045,,50,9555.0,1893.0
0,0.36787944117144233,NystromRandom,7.38905609893065,,50,9555.0,1977.0
0,0.36787944117144233,NystromDiagonal,0.1353352832366127,,50,9555.0,2309.0
0,0.36787944117144233,NystromDiagonal,0.36787944117144233,,50,9555.0,2188.0
0,0.36787944117144233,NystromDiagonal,1.0,,50,9555.0,2135.0
0,0.36787944117144233,NystromDiagonal,2.718281828459045,,50,9555.0,2236.0
0,0.36787944117144233,NystromDiagonal,7.38905609893065,,50,9555.0,2096.0
0,0.36787944117144233,RandomisedEVD,0.1353352832366127,,50,9555.0,1411.0
0,0.36787944117144233,RandomisedEVD,0.36787944117144233,,50,9555.0,1440.0
0,0.36787944117144233,RandomisedEVD,1.0,,50,9555.0,1411.0
0,0.36787944117144233,RandomisedEVD,2.718281828459045,,50,9555.0,1423.0
0,0.36787944117144233,RandomisedEVD,7.38905609893065,,50,9555.0,1430.0
0,0.36787944117144233,FITC,0.1353352832366127,,50,9555.0,1316.0
0,0.36787944117144233,FITC,0.36787944117144233,,50,9555.0,1062.0
0,0.36787944117144233,FITC,1.0,,50,9555.0,1103.0
0,0.36787944117144233,FITC,2.718281828459045,,50,9555.0,1169.0
0,0.36787944117144233,FITC,7.38905609893065,,50,9555.0,1266.0
0,1.0,BlockJacobi,,1.0,50,9775.0,8819.0
0,1.0,BlockJacobi,,5.0,50,9775.0,7447.0
0,1.0,BlockJacobi,,10.0,50,9775.0,4040.0
0,1.0,BlockJacobi,,15.0,50,9775.0,3254.0
0,1.0,BlockJacobi,,20.0,50,9775.0,1934.0
0,1.0,Nystrom,0.1353352832366127,,50,9775.0,10000.0
0,1.0,Nystrom,0.36787944117144233,,50,9775.0,10000.0
0,1.0,Nystrom,1.0,,50,9775.0,1136.0
0,1.0,Nystrom,2.718281828459045,,50,9775.0,1205.0
0,1.0,Nystrom,7.38905609893065,,50,9775.0,10000.0
0,1.0,NystromRandom,0.1353352832366127,,50,9775.0,10000.0
0,1.0,NystromRandom,0.36787944117144233,,50,9775.0,10000.0
0,1.0,NystromRandom,1.0,,50,9775.0,3000.0
0,1.0,NystromRandom,2.718281828459045,,50,9775.0,821.0
0,1.0,NystromRandom,7.38905609893065,,50,9775.0,1035.0
0,1.0,NystromDiagonal,0.1353352832366127,,50,9775.0,10000.0
0,1.0,NystromDiagonal,0.36787944117144233,,50,9775.0,8091.0
0,1.0,NystromDiagonal,1.0,,50,9775.0,1028.0
0,1.0,NystromDiagonal,2.718281828459045,,50,9775.0,1262.0
0,1.0,NystromDiagonal,7.38905609893065,,50,9775.0,1273.0
0,1.0,RandomisedEVD,0.1353352832366127,,50,9775.0,313.0
0,1.0,RandomisedEVD,0.36787944117144233,,50,9775.0,338.0
0,1.0,RandomisedEVD,1.0,,50,9775.0,402.0
0,1.0,RandomisedEVD,2.718281828459045,,50,9775.0,595.0
0,1.0,RandomisedEVD,7.38905609893065,,50,9775.0,860.0
0,1.0,FITC,0.1353352832366127,,50,9775.0,10000.0
0,1.0,FITC,0.36787944117144233,,50,9775.0,10000.0
0,1.0,FITC,1.0,,50,9775.0,10000.0
0,1.0,FITC,2.718281828459045,,50,9775.0,10000.0
0,1.0,FITC,7.38905609893065,,50,9775.0,10000.0
0,2.718281828459045,BlockJacobi,,1.0,50,9585.0,8086.0
0,2.718281828459045,BlockJacobi,,5.0,50,9585.0,10000.0
0,2.718281828459045,BlockJacobi,,10.0,50,9585.0,4618.0
0,2.718281828459045,BlockJacobi,,15.0,50,9585.0,5307.0
0,2.718281828459045,BlockJacobi,,20.0,50,9585.0,1323.0
0,2.718281828459045,Nystrom,0.1353352832366127,,50,9585.0,10000.0
0,2.718281828459045,Nystrom,0.36787944117144233,,50,9585.0,10000.0
0,2.718281828459045,Nystrom,1.0,,50,9585.0,10000.0
0,2.718281828459045,Nystrom,2.718281828459045,,50,9585.0,10000.0
0,2.718281828459045,Nystrom,7.38905609893065,,50,9585.0,10000.0
0,2.718281828459045,NystromRandom,0.1353352832366127,,50,9585.0,10000.0
0,2.718281828459045,NystromRandom,0.36787944117144233,,50,9585.0,10000.0
0,2.718281828459045,NystromRandom,1.0,,50,9585.0,10000.0
0,2.718281828459045,NystromRandom,2.718281828459045,,50,9585.0,10000.0
0,2.718281828459045,NystromRandom,7.38905609893065,,50,9585.0,10000.0
0,2.718281828459045,NystromDiagonal,0.1353352832366127,,50,9585.0,10000.0
0,2.718281828459045,NystromDiagonal,0.36787944117144233,,50,9585.0,10000.0
0,2.718281828459045,NystromDiagonal,1.0,,50,9585.0,10000.0
0,2.718281828459045,NystromDiagonal,2.718281828459045,,50,9585.0,10000.0
0,2.718281828459045,NystromDiagonal,7.38905609893065,,50,9585.0,10000.0
0,2.718281828459045,RandomisedEVD,0.1353352832366127,,50,9585.0,391.0
0,2.718281828459045,RandomisedEVD,0.36787944117144233,,50,9585.0,551.0
0,2.718281828459045,RandomisedEVD,1.0,,50,9585.0,764.0
0,2.718281828459045,RandomisedEVD,2.718281828459045,,50,9585.0,1063.0
0,2.718281828459045,RandomisedEVD,7.38905609893065,,50,9585.0,1401.0
0,2.718281828459045,FITC,0.1353352832366127,,50,9585.0,10000.0
0,2.718281828459045,FITC,0.36787944117144233,,50,9585.0,10000.0
0,2.718281828459045,FITC,1.0,,50,9585.0,10000.0
0,2.718281828459045,FITC,2.718281828459045,,50,9585.0,10000.0
0,2.718281828459045,FITC,7.38905609893065,,50,9585.0,10000.0
0,7.38905609893065,BlockJacobi,,1.0,50,9923.0,8876.0
0,7.38905609893065,BlockJacobi,,5.0,50,9923.0,10000.0
0,7.38905609893065,BlockJacobi,,10.0,50,9923.0,3482.0
0,7.38905609893065,BlockJacobi,,15.0,50,9923.0,5055.0
0,7.38905609893065,BlockJacobi,,20.0,50,9923.0,577.0
0,7.38905609893065,Nystrom,0.1353352832366127,,50,9923.0,10000.0
0,7.38905609893065,Nystrom,0.36787944117144233,,50,9923.0,10000.0
0,7.38905609893065,Nystrom,1.0,,50,9923.0,10000.0
0,7.38905609893065,Nystrom,2.718281828459045,,50,9923.0,10000.0
0,7.38905609893065,Nystrom,7.38905609893065,,50,9923.0,10000.0
0,7.38905609893065,NystromRandom,0.1353352832366127,,50,9923.0,10000.0
0,7.38905609893065,NystromRandom,0.36787944117144233,,50,9923.0,10000.0
0,7.38905609893065,NystromRandom,1.0,,50,9923.0,10000.0
0,7.38905609893065,NystromRandom,2.718281828459045,,50,9923.0,10000.0
0,7.38905609893065,NystromRandom,7.38905609893065,,50,9923.0,10000.0
0,7.38905609893065,NystromDiagonal,0.1353352832366127,,50,9923.0,10000.0
0,7.38905609893065,NystromDiagonal,0.36787944117144233,,50,9923.0,10000.0
0,7.38905609893065,NystromDiagonal,1.0,,50,9923.0,10000.0
0,7.38905609893065,NystromDiagonal,2.718281828459045,,50,9923.0,10000.0
0,7.38905609893065,NystromDiagonal,7.38905609893065,,50,9923.0,10000.0
0,7.38905609893065,RandomisedEVD,0.1353352832366127,,50,9923.0,680.0
0,7.38905609893065,RandomisedEVD,0.36787944117144233,,50,9923.0,878.0
0,7.38905609893065,RandomisedEVD,1.0,,50,9923.0,1106.0
0,7.38905609893065,RandomisedEVD,2.718281828459045,,50,9923.0,1365.0
0,7.38905609893065,RandomisedEVD,7.38905609893065,,50,9923.0,1778.0
0,7.38905609893065,FITC,0.1353352832366127,,50,9923.0,10000.0
0,7.38905609893065,FITC,0.36787944117144233,,50,9923.0,10000.0
0,7.38905609893065,FITC,1.0,,50,9923.0,10000.0
0,7.38905609893065,FITC,2.718281828459045,,50,9923.0,10000.0
0,7.38905609893065,FITC,7.38905609893065,,50,9923.0,10000.0
1,0.1353352832366127,BlockJacobi,,1.0,50,959.0,800.0
1,0.1353352832366127,BlockJacobi,,5.0,50,959.0,732.0
1,0.1353352832366127,BlockJacobi,,10.0,50,959.0,694.0
1,0.1353352832366127,BlockJacobi,,15.0,50,959.0,667.0
1,0.1353352832366127,BlockJacobi,,20.0,50,959.0,655.0
1,0.1353352832366127,Nystrom,0.1353352832366127,,50,959.0,628.0
1,0.1353352832366127,Nystrom,0.36787944117144233,,50,959.0,618.0
1,0.1353352832366127,Nystrom,1.0,,50,959.0,603.0
1,0.1353352832366127,Nystrom,2.718281828459045,,50,959.0,654.0
1,0.1353352832366127,Nystrom,7.38905609893065,,50,959.0,643.0
1,0.1353352832366127,NystromRandom,0.1353352832366127,,50,959.0,626.0
1,0.1353352832366127,NystromRandom,0.36787944117144233,,50,959.0,617.0
1,0.1353352832366127,NystromRandom,1.0,,50,959.0,618.0
1,0.1353352832366127,NystromRandom,2.718281828459045,,50,959.0,608.0
1,0.1353352832366127,NystromRandom,7.38905609893065,,50,959.0,613.0
1,0.1353352832366127,NystromDiagonal,0.1353352832366127,,50,959.0,650.0
1,0.1353352832366127,NystromDiagonal,0.36787944117144233,,50,959.0,646.0
1,0.1353352832366127,NystromDiagonal,1.0,,50,959.0,625.0
1,0.1353352832366127,NystromDiagonal,2.718281828459045,,50,959.0,637.0
1,0.1353352832366127,NystromDiagonal,7.38905609893065,,50,959.0,614.0
1,0.1353352832366127,RandomisedEVD,0.1353352832366127,,50,959.0,503.0
1,0.1353352832366127,RandomisedEVD,0.36787944117144233,,50,959.0,505.0
1,0.1353352832366127,RandomisedEVD,1.0,,50,959.0,503.0
1,0.1353352832366127,RandomisedEVD,2.718281828459045,,50,959.0,503.0
1,0.1353352832366127,RandomisedEVD,7.38905609893065,,50,959.0,502.0
1,0.1353352832366127,FITC,0.1353352832366127,,50,959.0,489.0
1,0.1353352832366127,FITC,0.36787944117144233,,50,959.0,475.0
1,0.1353352832366127,FITC,1.0,,50,959.0,432.0
1,0.1353352832366127,FITC,2.718281828459045,,50,959.0,436.0
1,0.1353352832366127,FITC,7.38905609893065,,50,959.0,442.0
1,0.36787944117144233,BlockJacobi,,1.0,50,9686.0,6651.0
1,0.36787944117144233,BlockJacobi,,5.0,50,9686.0,5436.0
1,0.36787944117144233,BlockJacobi,,10.0,50,9686.0,4454.0
1,0.36787944117144233,BlockJacobi,,15.0,50,9686.0,3605.0
1,0.36787944117144233,BlockJacobi,,20.0,50,9686.0,3144.0
1,0.36787944117144233,Nystrom,0.1353352832366127,,50,9686.0,1818.0
1,0.36787944117144233,Nystrom,0.36787944117144233,,50,9686.0,1851.0
1,0.36787944117144233,Nystrom,1.0,,50,9686.0,1832.0
1,0.36787944117144233,Nystrom,2.718281828459045,,50,9686.0,1807.0
1,0.36787944117144233,Nystrom,7.38905609893065,,50,9686.0,1872.0
1,0.36787944117144233,NystromRandom,0.1353352832366127,,50,9686.0,1730.0
1,0.36787944117144233,NystromRandom,0.36787944117144233,,50,9686.0,1749.0
1,0.36787944117144233,NystromRandom,1.0,,50,9686.0,1731.0
1,0.36787944117144233,NystromRandom,2.718281828459045,,50,9686.0,1758.0
1,0.36787944117144233,NystromRandom,7.38905609893065,,50,9686.0,1836.0
1,0.36787944117144233,NystromDiagonal,0.1353352832366127,,50,9686.0,1788.0
1,0.36787944117144233,NystromDiagonal,0.36787944117144233,,50,9686.0,1862.0
1,0.36787944117144233,NystromDiagonal,1.0,,50,9686.0,1933.0
1,0.36787944117144233,NystromDiagonal,2.718281828459045,,50,9686.0,1874.0
1,0.36787944117144233,NystromDiagonal,7.38905609893065,,50,9686.0,1845.0
1,0.36787944117144233,RandomisedEVD,0.1353352832366127,,50,9686.0,1314.0
1,0.36787944117144233,RandomisedEVD,0.36787944117144233,,50,9686.0,1327.0
1,0.36787944117144233,RandomisedEVD,1.0,,50,9686.0,1331.0
1,0.36787944117144233,RandomisedEVD,2.718281828459045,,50,9686.0,1333.0
1,0.36787944117144233,RandomisedEVD,7.38905609893065,,50,9686.0,1330.0
1,0.36787944117144233,FITC,0.1353352832366127,,50,9686.0,1095.0
1,0.36787944117144233,FITC,0.36787944117144233,,50,9686.0,1231.0
1,0.36787944117144233,FITC,1.0,,50,9686.0,1151.0
1,0.36787944117144233,FITC,2.718281828459045,,50,9686.0,1237.0
1,0.36787944117144233,FITC,7.38905609893065,,50,9686.0,1321.0
1,1.0,BlockJacobi,,1.0,50,9712.0,6474.0
1,1.0,BlockJacobi,,5.0,50,9712.0,5490.0
1,1.0,BlockJacobi,,10.0,50,9712.0,3256.0
1,1.0,BlockJacobi,,15.0,50,9712.0,2153.0
1,1.0,BlockJacobi,,20.0,50,9712.0,1406.0
1,1.0,Nystrom,0.1353352832366127,,50,9712.0,10000.0
1,1.0,Nystrom,0.36787944117144233,,50,9712.0,10000.0
1,1.0,Nystrom,1.0,,50,9712.0,876.0
1,1.0,Nystrom,2.718281828459045,,50,9712.0,10000.0
1,1.0,Nystrom,7.38905609893065,,50,9712.0,2284.0
1,1.0,NystromRandom,0.1353352832366127,,50,9712.0,639.0
1,1.0,NystromRandom,0.36787944117144233,,50,9712.0,10000.0
1,1.0,NystromRandom,1.0,,50,9712.0,10000.0
1,1.0,NystromRandom,2.718281828459045,,50,9712.0,873.0
1,1.0,NystromRandom,7.38905609893065,,50,9712.0,1262.0
1,1.0,NystromDiagonal,0.1353352832366127,,50,9712.0,10000.0
1,1.0,NystromDiagonal,0.36787944117144233,,50,9712.0,10000.0
1,1.0,NystromDiagonal,1.0,,50,9712.0,874.0
1,1.0,NystromDiagonal,2.718281828459045,,50,9712.0,1080.0
1,1.0,NystromDiagonal,7.38905609893065,,50,9712.0,1421.0
1,1.0,RandomisedEVD,0.1353352832366127,,50,9712.0,311.0
1,1.0,RandomisedEVD,0.36787944117144233,,50,9712.0,326.0
1,1.0,RandomisedEVD,1.0,,50,9712.0,414.0
1,1.0,RandomisedEVD,2.718281828459045,,50,9712.0,611.0
1,1.0,RandomisedEVD,7.38905609893065,,50,9712.0,884.0
1,1.0,FITC,0.1353352832366127,,50,9712.0,10000.0
1,1.0,FITC,0.36787944117144233,,50,9712.0,739.0
1,1.0,FITC,1.0,,50,9712.0,10000.0
1,1.0,FITC,2.718281828459045,,50,9712.0,1237.0
1,1.0,FITC,7.38905609893065,,50,9712.0,10000.0
1,2.718281828459045,BlockJacobi,,1.0,50,9818.0,7421.0
1,2.718281828459045,BlockJacobi,,5.0,50,9818.0,5334.0
1,2.718281828459045,BlockJacobi,,10.0,50,9818.0,2030.0
1,2.718281828459045,BlockJacobi,,15.0,50,9818.0,1530.0
1,2.718281828459045,BlockJacobi,,20.0,50,9818.0,608.0
1,2.718281828459045,Nystrom,0.1353352832366127,,50,9818.0,10000.0
1,2.718281828459045,Nystrom,0.36787944117144233,,50,9818.0,10000.0
1,2.718281828459045,Nystrom,1.0,,50,9818.0,10000.0
1,2.718281828459045,Nystrom,2.718281828459045,,50,9818.0,10000.0
1,2.718281828459045,Nystrom,7.38905609893065,,50,9818.0,10000.0
1,2.718281828459045,NystromRandom,0.1353352832366127,,50,9818.0,10000.0
1,2.718281828459045,NystromRandom,0.36787944117144233,,50,9818.0,10000.0
1,2.718281828459045,NystromRandom,1.0,,50,9818.0,10000.0
1,2.718281828459045,NystromRandom,2.718281828459045,,50,9818.0,10000.0
1,2.718281828459045,NystromRandom,7.38905609893065,,50,9818.0,10000.0
1,2.718281828459045,NystromDiagonal,0.1353352832366127,,50,9818.0,10000.0
1,2.718281828459045,NystromDiagonal,0.36787944117144233,,50,9818.0,10000.0
1,2.718281828459045,NystromDiagonal,1.0,,50,9818.0,10000.0
1,2.718281828459045,NystromDiagonal,2.718281828459045,,50,9818.0,10000.0
1,2.718281828459045,NystromDiagonal,7.38905609893065,,50,9818.0,10000.0
1,2.718281828459045,RandomisedEVD,0.1353352832366127,,50,9818.0,464.0
1,2.718281828459045,RandomisedEVD,0.36787944117144233,,50,9818.0,644.0
1,2.718281828459045,RandomisedEVD,1.0,,50,9818.0,842.0
1,2.718281828459045,RandomisedEVD,2.718281828459045,,50,9818.0,1191.0
1,2.718281828459045,RandomisedEVD,7.38905609893065,,50,9818.0,1520.0
1,2.718281828459045,FITC,0.1353352832366127,,50,9818.0,10000.0
1,2.718281828459045,FITC,0.36787944117144233,,50,9818.0,10000.0
1,2.718281828459045,FITC,1.0,,50,9818.0,10000.0
1,2.718281828459045,FITC,2.718281828459045,,50,9818.0,10000.0
1,2.718281828459045,FITC,7.38905609893065,,50,9818.0,10000.0
1,7.38905609893065,BlockJacobi,,1.0,50,9748.0,8009.0
1,7.38905609893065,BlockJacobi,,5.0,50,9748.0,8140.0
1,7.38905609893065,BlockJacobi,,10.0,50,9748.0,2553.0
1,7.38905609893065,BlockJacobi,,15.0,50,9748.0,3697.0
1,7.38905609893065,BlockJacobi,,20.0,50,9748.0,498.0
1,7.38905609893065,Nystrom,0.1353352832366127,,50,9748.0,10000.0
1,7.38905609893065,Nystrom,0.36787944117144233,,50,9748.0,10000.0
1,7.38905609893065,Nystrom,1.0,,50,9748.0,10000.0
1,7.38905609893065,Nystrom,2.718281828459045,,50,9748.0,10000.0
1,7.38905609893065,Nystrom,7.38905609893065,,50,9748.0,10000.0
1,7.38905609893065,NystromRandom,0.1353352832366127,,50,9748.0,10000.0
1,7.38905609893065,NystromRandom,0.36787944117144233,,50,9748.0,10000.0
1,7.38905609893065,NystromRandom,1.0,,50,9748.0,10000.0
1,7.38905609893065,NystromRandom,2.718281828459045,,50,9748.0,10000.0
1,7.38905609893065,NystromRandom,7.38905609893065,,50,9748.0,10000.0
1,7.38905609893065,NystromDiagonal,0.1353352832366127,,50,9748.0,10000.0
1,7.38905609893065,NystromDiagonal,0.36787944117144233,,50,9748.0,10000.0
1,7.38905609893065,NystromDiagonal,1.0,,50,9748.0,10000.0
1,7.38905609893065,NystromDiagonal,2.718281828459045,,50,9748.0,10000.0
1,7.38905609893065,NystromDiagonal,7.38905609893065,,50,9748.0,10000.0
1,7.38905609893065,RandomisedEVD,0.1353352832366127,,50,9748.0,739.0
1,7.38905609893065,RandomisedEVD,0.36787944117144233,,50,9748.0,913.0
1,7.38905609893065,RandomisedEVD,1.0,,50,9748.0,1118.0
1,7.38905609893065,RandomisedEVD,2.718281828459045,,50,9748.0,1391.0
1,7.38905609893065,RandomisedEVD,7.38905609893065,,50,9748.0,1681.0
1,7.38905609893065,FITC,0.1353352832366127,,50,9748.0,10000.0
1,7.38905609893065,FITC,0.36787944117144233,,50,9748.0,10000.0
1,7.38905609893065,FITC,1.0,,50,9748.0,10000.0
1,7.38905609893065,FITC,2.718281828459045,,50,9748.0,10000.0
1,7.38905609893065,FITC,7.38905609893065,,50,9748.0,10000.0
2,0.1353352832366127,BlockJacobi,,1.0,50,2137.0,1713.0
2,0.1353352832366127,BlockJacobi,,5.0,50,2137.0,1600.0
2,0.1353352832366127,BlockJacobi,,10.0,50,2137.0,1522.0
2,0.1353352832366127,BlockJacobi,,15.0,50,2137.0,1497.0
2,0.1353352832366127,BlockJacobi,,20.0,50,2137.0,1493.0
2,0.1353352832366127,Nystrom,0.1353352832366127,,50,2137.0,1434.0
2,0.1353352832366127,Nystrom,0.36787944117144233,,50,2137.0,1423.0
2,0.1353352832366127,Nystrom,1.0,,50,2137.0,1398.0
2,0.1353352832366127,Nystrom,2.718281828459045,,50,2137.0,1395.0
2,0.1353352832366127,Nystrom,7.38905609893065,,50,2137.0,1405.0
2,0.1353352832366127,NystromRandom,0.1353352832366127,,50,2137.0,1374.0
2,0.1353352832366127,NystromRandom,0.36787944117144233,,50,2137.0,1385.0
2,0.1353352832366127,NystromRandom,1.0,,50,2137.0,1357.0
2,0.1353352832366127,NystromRandom,2.718281828459045,,50,2137.0,1376.0
2,0.1353352832366127,NystromRandom,7.38905609893065,,50,2137.0,1358.0
2,0.1353352832366127,NystromDiagonal,0.1353352832366127,,50,2137.0,1440.0
2,0.1353352832366127,NystromDiagonal,0.36787944117144233,,50,2137.0,1454.0
2,0.1353352832366127,NystromDiagonal,1.0,,50,2137.0,1375.0
2,0.1353352832366127,NystromDiagonal,2.718281828459045,,50,2137.0,1435.0
2,0.1353352832366127,NystromDiagonal,7.38905609893065,,50,2137.0,1426.0
2,0.1353352832366127,RandomisedEVD,0.1353352832366127,,50,2137.0,1121.0
2,0.1353352832366127,RandomisedEVD,0.36787944117144233,,50,2137.0,1119.0
2,0.1353352832366127,RandomisedEVD,1.0,,50,2137.0,1118.0
2,0.1353352832366127,RandomisedEVD,2.718281828459045,,50,2137.0,1121.0
2,0.1353352832366127,RandomisedEVD,7.38905609893065,,50,2137.0,1119.0
2,0.1353352832366127,FITC,0.1353352832366127,,50,2137.0,858.0
2,0.1353352832366127,FITC,0.36787944117144233,,50,2137.0,911.0
2,0.1353352832366127,FITC,1.0,,50,2137.0,888.0
2,0.1353352832366127,FITC,2.718281828459045,,50,2137.0,800.0
2,0.1353352832366127,FITC,7.38905609893065,,50,2137.0,747.0
2,0.36787944117144233,BlockJacobi,,1.0,50,9629.0,6900.0
2,0.36787944117144233,BlockJacobi,,5.0,50,9629.0,5418.0
2,0.36787944117144233,BlockJacobi,,10.0,50,9629.0,4529.0
2,0.36787944117144233,BlockJacobi,,15.0,50,9629.0,3968.0
2,0.36787944117144233,BlockJacobi,,20.0,50,9629.0,3353.0
2,0.36787944117144233,Nystrom,0.1353352832366127,,50,9629.0,2028.0
2,0.36787944117144233,Nystrom,0.36787944117144233,,50,9629.0,2070.0
2,0.36787944117144233,Nystrom,1.0,,50,9629.0,2065.0
2,0.36787944117144233,Nystrom,2.718281828459045,,50,9629.0,1969.0
2,0.36787944117144233,Nystrom,7.38905609893065,,50,9629.0,1995.0
2,0.36787944117144233,NystromRandom,0.1353352832366127,,50,9629.0,1816.0
2,0.36787944117144233,NystromRandom,0.36787944117144233,,50,9629.0,1878.0
2,0.36787944117144233,NystromRandom,1.0,,50,9629.0,1891.0
2,0.36787944117144233,NystromRandom,2.718281828459045,,50,9629.0,1957.0
2,0.36787944117144233,NystromRandom,7.38905609893065,,50,9629.0,1885.0
2,0.36787944117144233,NystromDiagonal,0.1353352832366127,,50,9629.0,1978.0
2,0.36787944117144233,NystromDiagonal,0.36787944117144233,,50,9629.0,2068.0
2,0.36787944117144233,NystromDiagonal,1.0,,50,9629.0,2153.0
2,0.36787944117144233,NystromDiagonal,2.718281828459045,,50,9629.0,2032.0
2,0.36787944117144233,NystromDiagonal,7.38905609893065,,50,9629.0,2146.0
2,0.36787944117144233,RandomisedEVD,0.1353352832366127,,50,9629.0,1447.0
2,0.36787944117144233,RandomisedEVD,0.36787944117144233,,50,9629.0,1451.0
2,0.36787944117144233,RandomisedEVD,1.0,,50,9629.0,1437.0
2,0.36787944117144233,RandomisedEVD,2.718281828459045,,50,9629.0,1456.0
2,0.36787944117144233,RandomisedEVD,7.38905609893065,,50,9629.0,1452.0
2,0.36787944117144233,FITC,0.1353352832366127,,50,9629.0,1083.0
2,0.36787944117144233,FITC,0.36787944117144233,,50,9629.0,1209.0
2,0.36787944117144233,FITC,1.0,,50,9629.0,1237.0
2,0.36787944117144233,FITC,2.718281828459045,,50,9629.0,1029.0
2,0.36787944117144233,FITC,7.38905609893065,,50,9629.0,1264.0
2,1.0,BlockJacobi,,1.0,50,9861.0,7541.0
2,1.0,BlockJacobi,,5.0,50,9861.0,6823.0
2,1.0,BlockJacobi,,10.0,50,9861.0,4035.0
2,1.0,BlockJacobi,,15.0,50,9861.0,3092.0
2,1.0,BlockJacobi,,20.0,50,9861.0,1584.0
2,1.0,Nystrom,0.1353352832366127,,50,9861.0,10000.0
2,1.0,Nystrom,0.36787944117144233,,50,9861.0,10000.0
2,1.0,Nystrom,1.0,,50,9861.0,10000.0
2,1.0,Nystrom,2.718281828459045,,50,9861.0,10000.0
2,1.0,Nystrom,7.38905609893065,,50,9861.0,1587.0
2,1.0,NystromRandom,0.1353352832366127,,50,9861.0,10000.0
2,1.0,NystromRandom,0.36787944117144233,,50,9861.0,10000.0
2,1.0,NystromRandom,1.0,,50,9861.0,782.0
2,1.0,NystromRandom,2.718281828459045,,50,9861.0,902.0
2,1.0,NystromRandom,7.38905609893065,,50,9861.0,1223.0
2,1.0,NystromDiagonal,0.1353352832366127,,50,9861.0,10000.0
2,1.0,NystromDiagonal,0.36787944117144233,,50,9861.0,10000.0
2,1.0,NystromDiagonal,1.0,,50,9861.0,893.0
2,1.0,NystromDiagonal,2.718281828459045,,50,9861.0,10000.0
2,1.0,NystromDiagonal,7.38905609893065,,50,9861.0,1147.0
2,1.0,RandomisedEVD,0.1353352832366127,,50,9861.0,327.0
2,1.0,RandomisedEVD,0.36787944117144233,,50,9861.0,342.0
