replicate,lengthscale,precon,nugget,block_size,m,m_cg,m_pcg
0,0.36787944117144233,FITC,2.718281828459045,,50,29.0,13.0
0,0.36787944117144233,FITC,7.38905609893065,,50,29.0,11.0
0,1.0,BlockJacobi,,1.0,50,60.0,61.0
0,1.0,BlockJacobi,,5.0,50,60.0,133.0
0,1.0,BlockJacobi,,10.0,50,60.0,177.0
0,1.0,BlockJacobi,,15.0,50,60.0,189.0
0,1.0,BlockJacobi,,20.0,50,60.0,198.0
0,1.0,Nystrom,0.1353352832366127,,50,60.0,16.0
0,1.0,Nystrom,0.36787944117144233,,50,60.0,13.0
0,1.0,Nystrom,1.0,,50,60.0,14.0
0,1.0,Nystrom,2.718281828459045,,50,60.0,14.0
0,1.0,Nystrom,7.38905609893065,,50,60.0,14.0
0,1.0,NystromRandom,0.1353352832366127,,50,60.0,13.0
0,1.0,NystromRandom,0.36787944117144233,,50,60.0,12.0
0,1.0,NystromRandom,1.0,,50,60.0,11.0
0,1.0,NystromRandom,2.718281828459045,,50,60.0,11.0
0,1.0,NystromRandom,7.38905609893065,,50,60.0,12.0
0,1.0,NystromDiagonal,0.1353352832366127,,50,60.0,15.0
0,1.0,NystromDiagonal,0.36787944117144233,,50,60.0,14.0
0,1.0,NystromDiagonal,1.0,,50,60.0,13.0
0,1.0,NystromDiagonal,2.718281828459045,,50,60.0,14.0
0,1.0,NystromDiagonal,7.38905609893065,,50,60.0,13.0
0,1.0,RandomisedEVD,0.1353352832366127,,50,60.0,8.0
0,1.0,RandomisedEVD,0.36787944117144233,,50,60.0,8.0
0,1.0,RandomisedEVD,1.0,,50,60.0,8.0
0,1.0,RandomisedEVD,2.718281828459045,,50,60.0,8.0
0,1.0,RandomisedEVD,7.38905609893065,,50,60.0,8.0
0,1.0,FITC,0.1353352832366127,,50,60.0,19.0
0,1.0,FITC,0.36787944117144233,,50,60.0,18.0
0,1.0,FITC,1.0,,50,60.0,15.0
0,1.0,FITC,2.718281828459045,,50,60.0,13.0
0,1.0,FITC,7.38905609893065,,50,60.0,14.0
0,2.718281828459045,BlockJacobi,,1.0,50,103.0,110.0
0,2.718281828459045,BlockJacobi,,5.0,50,103.0,466.0
0,2.718281828459045,BlockJacobi,,10.0,50,103.0,696.0
0,2.718281828459045,BlockJacobi,,15.0,50,103.0,749.0
0,2.718281828459045,BlockJacobi,,20.0,50,103.0,793.0
0,2.718281828459045,Nystrom,0.1353352832366127,,50,103.0,14.0
0,2.718281828459045,Nystrom,0.36787944117144233,,50,103.0,16.0
0,2.718281828459045,Nystrom,1.0,,50,103.0,16.0
0,2.718281828459045,Nystrom,2.718281828459045,,50,103.0,16.0
0,2.718281828459045,Nystrom,7.38905609893065,,50,103.0,19.0
0,2.718281828459045,NystromRandom,0.1353352832366127,,50,103.0,12.0
0,2.718281828459045,NystromRandom,0.36787944117144233,,50,103.0,13.0
0,2.718281828459045,NystromRandom,1.0,,50,103.0,13.0
0,2.718281828459045,NystromRandom,2.718281828459045,,50,103.0,14.0
0,2.718281828459045,NystromRandom,7.38905609893065,,50,103.0,15.0
0,2.718281828459045,NystromDiagonal,0.1353352832366127,,50,103.0,13.0
0,2.718281828459045,NystromDiagonal,0.36787944117144233,,50,103.0,15.0
0,2.718281828459045,NystromDiagonal,1.0,,50,103.0,16.0
0,2.718281828459045,NystromDiagonal,2.718281828459045,,50,103.0,15.0
0,2.718281828459045,NystromDiagonal,7.38905609893065,,50,103.0,17.0
0,2.718281828459045,RandomisedEVD,0.1353352832366127,,50,103.0,9.0
0,2.718281828459045,RandomisedEVD,0.36787944117144233,,50,103.0,9.0
0,2.718281828459045,RandomisedEVD,1.0,,50,103.0,9.0
0,2.718281828459045,RandomisedEVD,2.718281828459045,,50,103.0,9.0
0,2.718281828459045,RandomisedEVD,7.38905609893065,,50,103.0,13.0
0,2.718281828459045,FITC,0.1353352832366127,,50,103.0,17.0
0,2.718281828459045,FITC,0.36787944117144233,,50,103.0,16.0
0,2.718281828459045,FITC,1.0,,50,103.0,15.0
0,2.718281828459045,FITC,2.718281828459045,,50,103.0,15.0
0,2.718281828459045,FITC,7.38905609893065,,50,103.0,17.0
0,7.38905609893065,BlockJacobi,,1.0,50,164.0,167.0
0,7.38905609893065,BlockJacobi,,5.0,50,164.0,1606.0
0,7.38905609893065,BlockJacobi,,10.0,50,164.0,2471.0
0,7.38905609893065,BlockJacobi,,15.0,50,164.0,2660.0
0,7.38905609893065,BlockJacobi,,20.0,50,164.0,2658.0
0,7.38905609893065,Nystrom,0.1353352832366127,,50,164.0,10000.0
0,7.38905609893065,Nystrom,0.36787944117144233,,50,164.0,21.0
0,7.38905609893065,Nystrom,1.0,,50,164.0,26.0
0,7.38905609893065,Nystrom,2.718281828459045,,50,164.0,33.0
0,7.38905609893065,Nystrom,7.38905609893065,,50,164.0,46.0
0,7.38905609893065,NystromRandom,0.1353352832366127,,50,164.0,15.0
0,7.38905609893065,NystromRandom,0.36787944117144233,,50,164.0,16.0
0,7.38905609893065,NystromRandom,1.0,,50,164.0,22.0
0,7.38905609893065,NystromRandom,2.718281828459045,,50,164.0,32.0
0,7.38905609893065,NystromRandom,7.38905609893065,,50,164.0,45.0
0,7.38905609893065,NystromDiagonal,0.1353352832366127,,50,164.0,22.0
0,7.38905609893065,NystromDiagonal,0.36787944117144233,,50,164.0,19.0
0,7.38905609893065,NystromDiagonal,1.0,,50,164.0,24.0
0,7.38905609893065,NystromDiagonal,2.718281828459045,,50,164.0,33.0
0,7.38905609893065,NystromDiagonal,7.38905609893065,,50,164.0,46.0
0,7.38905609893065,RandomisedEVD,0.1353352832366127,,50,164.0,10.0
0,7.38905609893065,RandomisedEVD,0.36787944117144233,,50,164.0,13.0
0,7.38905609893065,RandomisedEVD,1.0,,50,164.0,20.0
0,7.38905609893065,RandomisedEVD,2.718281828459045,,50,164.0,31.0
0,7.38905609893065,RandomisedEVD,7.38905609893065,,50,164.0,41.0
0,7.38905609893065,FITC,0.1353352832366127,,50,164.0,18.0
0,7.38905609893065,FITC,0.36787944117144233,,50,164.0,19.0
0,7.38905609893065,FITC,1.0,,50,164.0,24.0
0,7.38905609893065,FITC,2.718281828459045,,50,164.0,33.0
0,7.38905609893065,FITC,7.38905609893065,,50,164.0,45.0
1,0.1353352832366127,BlockJacobi,,1.0,50,8.0,8.0
1,0.1353352832366127,BlockJacobi,,5.0,50,8.0,8.0
1,0.1353352832366127,BlockJacobi,,10.0,50,8.0,8.0
1,0.1353352832366127,BlockJacobi,,15.0,50,8.0,8.0
1,0.1353352832366127,BlockJacobi,,20.0,50,8.0,8.0
1,0.1353352832366127,Nystrom,0.1353352832366127,,50,8.0,32.0
1,0.1353352832366127,Nystrom,0.36787944117144233,,50,8.0,28.0
1,0.1353352832366127,Nystrom,1.0,,50,8.0,24.0
1,0.1353352832366127,Nystrom,2.718281828459045,,50,8.0,22.0
1,0.1353352832366127,Nystrom,7.38905609893065,,50,8.0,18.0
1,0.1353352832366127,NystromRandom,0.1353352832366127,,50,8.0,32.0
1,0.1353352832366127,NystromRandom,0.36787944117144233,,50,8.0,28.0
1,0.1353352832366127,NystromRandom,1.0,,50,8.0,23.0
1,0.1353352832366127,NystromRandom,2.718281828459045,,50,8.0,20.0
1,0.1353352832366127,NystromRandom,7.38905609893065,,50,8.0,16.0
1,0.1353352832366127,NystromDiagonal,0.1353352832366127,,50,8.0,31.0
1,0.1353352832366127,NystromDiagonal,0.36787944117144233,,50,8.0,28.0
1,0.1353352832366127,NystromDiagonal,1.0,,50,8.0,24.0
1,0.1353352832366127,NystromDiagonal,2.718281828459045,,50,8.0,21.0
1,0.1353352832366127,NystromDiagonal,7.38905609893065,,50,8.0,17.0
1,0.1353352832366127,RandomisedEVD,0.1353352832366127,,50,8.0,6.0
1,0.1353352832366127,RandomisedEVD,0.36787944117144233,,50,8.0,6.0
1,0.1353352832366127,RandomisedEVD,1.0,,50,8.0,5.0
1,0.1353352832366127,RandomisedEVD,2.718281828459045,,50,8.0,5.0
1,0.1353352832366127,RandomisedEVD,7.38905609893065,,50,8.0,5.0
1,0.1353352832366127,FITC,0.1353352832366127,,50,8.0,6.0
1,0.1353352832366127,FITC,0.36787944117144233,,50,8.0,6.0
1,0.1353352832366127,FITC,1.0,,50,8.0,7.0
1,0.1353352832366127,FITC,2.718281828459045,,50,8.0,6.0
1,0.1353352832366127,FITC,7.38905609893065,,50,8.0,6.0
1,0.36787944117144233,BlockJacobi,,1.0,50,30.0,29.0
1,0.36787944117144233,BlockJacobi,,5.0,50,30.0,35.0
1,0.36787944117144233,BlockJacobi,,10.0,50,30.0,40.0
1,0.36787944117144233,BlockJacobi,,15.0,50,30.0,41.0
1,0.36787944117144233,BlockJacobi,,20.0,50,30.0,44.0
1,0.36787944117144233,Nystrom,0.1353352832366127,,50,30.0,36.0
1,0.36787944117144233,Nystrom,0.36787944117144233,,50,30.0,28.0
1,0.36787944117144233,Nystrom,1.0,,50,30.0,24.0
1,0.36787944117144233,Nystrom,2.718281828459045,,50,30.0,17.0
1,0.36787944117144233,Nystrom,7.38905609893065,,50,30.0,12.0
1,0.36787944117144233,NystromRandom,0.1353352832366127,,50,30.0,33.0
1,0.36787944117144233,NystromRandom,0.36787944117144233,,50,30.0,24.0
1,0.36787944117144233,NystromRandom,1.0,,50,30.0,13.0
1,0.36787944117144233,NystromRandom,2.718281828459045,,50,30.0,15.0
1,0.36787944117144233,NystromRandom,7.38905609893065,,50,30.0,11.0
1,0.36787944117144233,NystromDiagonal,0.1353352832366127,,50,30.0,33.0
1,0.36787944117144233,NystromDiagonal,0.36787944117144233,,50,30.0,20.0
1,0.36787944117144233,NystromDiagonal,1.0,,50,30.0,15.0
1,0.36787944117144233,NystromDiagonal,2.718281828459045,,50,30.0,13.0
1,0.36787944117144233,NystromDiagonal,7.38905609893065,,50,30.0,12.0
1,0.36787944117144233,RandomisedEVD,0.1353352832366127,,50,30.0,8.0
1,0.36787944117144233,RandomisedEVD,0.36787944117144233,,50,30.0,8.0
1,0.36787944117144233,RandomisedEVD,1.0,,50,30.0,8.0
1,0.36787944117144233,RandomisedEVD,2.718281828459045,,50,30.0,7.0
1,0.36787944117144233,RandomisedEVD,7.38905609893065,,50,30.0,7.0
1,0.36787944117144233,FITC,0.1353352832366127,,50,30.0,14.0
1,0.36787944117144233,FITC,0.36787944117144233,,50,30.0,14.0
1,0.36787944117144233,FITC,1.0,,50,30.0,13.0
1,0.36787944117144233,FITC,2.718281828459045,,50,30.0,13.0
1,0.36787944117144233,FITC,7.38905609893065,,50,30.0,11.0
1,1.0,BlockJacobi,,1.0,50,62.0,56.0
1,1.0,BlockJacobi,,5.0,50,62.0,114.0
1,1.0,BlockJacobi,,10.0,50,62.0,150.0
1,1.0,BlockJacobi,,15.0,50,62.0,155.0
1,1.0,BlockJacobi,,20.0,50,62.0,171.0
1,1.0,Nystrom,0.1353352832366127,,50,62.0,21.0
1,1.0,Nystrom,0.36787944117144233,,50,62.0,14.0
1,1.0,Nystrom,1.0,,50,62.0,12.0
1,1.0,Nystrom,2.718281828459045,,50,62.0,12.0
1,1.0,Nystrom,7.38905609893065,,50,62.0,12.0
1,1.0,NystromRandom,0.1353352832366127,,50,62.0,19.0
1,1.0,NystromRandom,0.36787944117144233,,50,62.0,12.0
1,1.0,NystromRandom,1.0,,50,62.0,12.0
1,1.0,NystromRandom,2.718281828459045,,50,62.0,11.0
1,1.0,NystromRandom,7.38905609893065,,50,62.0,11.0
1,1.0,NystromDiagonal,0.1353352832366127,,50,62.0,19.0
1,1.0,NystromDiagonal,0.36787944117144233,,50,62.0,14.0
1,1.0,NystromDiagonal,1.0,,50,62.0,12.0
1,1.0,NystromDiagonal,2.718281828459045,,50,62.0,11.0
1,1.0,NystromDiagonal,7.38905609893065,,50,62.0,11.0
1,1.0,RandomisedEVD,0.1353352832366127,,50,62.0,9.0
1,1.0,RandomisedEVD,0.36787944117144233,,50,62.0,9.0
1,1.0,RandomisedEVD,1.0,,50,62.0,8.0
1,1.0,RandomisedEVD,2.718281828459045,,50,62.0,8.0
1,1.0,RandomisedEVD,7.38905609893065,,50,62.0,8.0
1,1.0,FITC,0.1353352832366127,,50,62.0,18.0
1,1.0,FITC,0.36787944117144233,,50,62.0,17.0
1,1.0,FITC,1.0,,50,62.0,14.0
1,1.0,FITC,2.718281828459045,,50,62.0,15.0
1,1.0,FITC,7.38905609893065,,50,62.0,12.0
1,2.718281828459045,BlockJacobi,,1.0,50,103.0,87.0
1,2.718281828459045,BlockJacobi,,5.0,50,103.0,366.0
1,2.718281828459045,BlockJacobi,,10.0,50,103.0,557.0
1,2.718281828459045,BlockJacobi,,15.0,50,103.0,607.0
1,2.718281828459045,BlockJacobi,,20.0,50,103.0,683.0
1,2.718281828459045,Nystrom,0.1353352832366127,,50,103.0,13.0
1,2.718281828459045,Nystrom,0.36787944117144233,,50,103.0,13.0
1,2.718281828459045,Nystrom,1.0,,50,103.0,14.0
1,2.718281828459045,Nystrom,2.718281828459045,,50,103.0,16.0
1,2.718281828459045,Nystrom,7.38905609893065,,50,103.0,18.0
1,2.718281828459045,NystromRandom,0.1353352832366127,,50,103.0,12.0
1,2.718281828459045,NystromRandom,0.36787944117144233,,50,103.0,12.0
1,2.718281828459045,NystromRandom,1.0,,50,103.0,13.0
1,2.718281828459045,NystromRandom,2.718281828459045,,50,103.0,14.0
1,2.718281828459045,NystromRandom,7.38905609893065,,50,103.0,16.0
1,2.718281828459045,NystromDiagonal,0.1353352832366127,,50,103.0,13.0
1,2.718281828459045,NystromDiagonal,0.36787944117144233,,50,103.0,14.0
1,2.718281828459045,NystromDiagonal,1.0,,50,103.0,13.0
1,2.718281828459045,NystromDiagonal,2.718281828459045,,50,103.0,15.0
1,2.718281828459045,NystromDiagonal,7.38905609893065,,50,103.0,17.0
1,2.718281828459045,RandomisedEVD,0.1353352832366127,,50,103.0,9.0
1,2.718281828459045,RandomisedEVD,0.36787944117144233,,50,103.0,8.0
1,2.718281828459045,RandomisedEVD,1.0,,50,103.0,9.0
1,2.718281828459045,RandomisedEVD,2.718281828459045,,50,103.0,9.0
1,2.718281828459045,RandomisedEVD,7.38905609893065,,50,103.0,13.0
1,2.718281828459045,FITC,0.1353352832366127,,50,103.0,17.0
1,2.718281828459045,FITC,0.36787944117144233,,50,103.0,14.0
1,2.718281828459045,FITC,1.0,,50,103.0,14.0
1,2.718281828459045,FITC,2.718281828459045,,50,103.0,16.0
1,2.718281828459045,FITC,7.38905609893065,,50,103.0,18.0
1,7.38905609893065,BlockJacobi,,1.0,50,153.0,132.0
1,7.38905609893065,BlockJacobi,,5.0,50,153.0,1232.0
1,7.38905609893065,BlockJacobi,,10.0,50,153.0,2034.0
1,7.38905609893065,BlockJacobi,,15.0,50,153.0,2217.0
1,7.38905609893065,BlockJacobi,,20.0,50,153.0,2315.0
1,7.38905609893065,Nystrom,0.1353352832366127,,50,153.0,59.0
1,7.38905609893065,Nystrom,0.36787944117144233,,50,153.0,19.0
1,7.38905609893065,Nystrom,1.0,,50,153.0,24.0
1,7.38905609893065,Nystrom,2.718281828459045,,50,153.0,31.0
1,7.38905609893065,Nystrom,7.38905609893065,,50,153.0,44.0
1,7.38905609893065,NystromRandom,0.1353352832366127,,50,153.0,10000.0
1,7.38905609893065,NystromRandom,0.36787944117144233,,50,153.0,17.0
1,7.38905609893065,NystromRandom,1.0,,50,153.0,21.0
1,7.38905609893065,NystromRandom,2.718281828459045,,50,153.0,31.0
1,7.38905609893065,NystromRandom,7.38905609893065,,50,153.0,44.0
1,7.38905609893065,NystromDiagonal,0.1353352832366127,,50,153.0,10000.0
1,7.38905609893065,NystromDiagonal,0.36787944117144233,,50,153.0,91.0
1,7.38905609893065,NystromDiagonal,1.0,,50,153.0,24.0
1,7.38905609893065,NystromDiagonal,2.718281828459045,,50,153.0,31.0
1,7.38905609893065,NystromDiagonal,7.38905609893065,,50,153.0,45.0
1,7.38905609893065,RandomisedEVD,0.1353352832366127,,50,153.0,9.0
1,7.38905609893065,RandomisedEVD,0.36787944117144233,,50,153.0,13.0
1,7.38905609893065,RandomisedEVD,1.0,,50,153.0,20.0
1,7.38905609893065,RandomisedEVD,2.718281828459045,,50,153.0,30.0
1,7.38905609893065,RandomisedEVD,7.38905609893065,,50,153.0,40.0
1,7.38905609893065,FITC,0.1353352832366127,,50,153.0,10000.0
1,7.38905609893065,FITC,0.36787944117144233,,50,153.0,19.0
1,7.38905609893065,FITC,1.0,,50,153.0,22.0
1,7.38905609893065,FITC,2.718281828459045,,50,153.0,32.0
1,7.38905609893065,FITC,7.38905609893065,,50,153.0,45.0
2,0.1353352832366127,BlockJacobi,,1.0,50,8.0,8.0
2,0.1353352832366127,BlockJacobi,,5.0,50,8.0,8.0
2,0.1353352832366127,BlockJacobi,,10.0,50,8.0,8.0
2,0.1353352832366127,BlockJacobi,,15.0,50,8.0,8.0
2,0.1353352832366127,BlockJacobi,,20.0,50,8.0,8.0
2,0.1353352832366127,Nystrom,0.1353352832366127,,50,8.0,33.0
2,0.1353352832366127,Nystrom,0.36787944117144233,,50,8.0,29.0
2,0.1353352832366127,Nystrom,1.0,,50,8.0,24.0
2,0.1353352832366127,Nystrom,2.718281828459045,,50,8.0,21.0
2,0.1353352832366127,Nystrom,7.38905609893065,,50,8.0,17.0
2,0.1353352832366127,NystromRandom,0.1353352832366127,,50,8.0,31.0
2,0.1353352832366127,NystromRandom,0.36787944117144233,,50,8.0,28.0
2,0.1353352832366127,NystromRandom,1.0,,50,8.0,23.0
2,0.1353352832366127,NystromRandom,2.718281828459045,,50,8.0,21.0
2,0.1353352832366127,NystromRandom,7.38905609893065,,50,8.0,16.0
2,0.1353352832366127,NystromDiagonal,0.1353352832366127,,50,8.0,33.0
2,0.1353352832366127,NystromDiagonal,0.36787944117144233,,50,8.0,29.0
2,0.1353352832366127,NystromDiagonal,1.0,,50,8.0,24.0
2,0.1353352832366127,NystromDiagonal,2.718281828459045,,50,8.0,21.0
2,0.1353352832366127,NystromDiagonal,7.38905609893065,,50,8.0,17.0
2,0.1353352832366127,RandomisedEVD,0.1353352832366127,,50,8.0,5.0
2,0.1353352832366127,RandomisedEVD,0.36787944117144233,,50,8.0,5.0
2,0.1353352832366127,RandomisedEVD,1.0,,50,8.0,5.0
2,0.1353352832366127,RandomisedEVD,2.718281828459045,,50,8.0,5.0
2,0.1353352832366127,RandomisedEVD,7.38905609893065,,50,8.0,5.0
2,0.1353352832366127,FITC,0.1353352832366127,,50,8.0,7.0
2,0.1353352832366127,FITC,0.36787944117144233,,50,8.0,7.0
2,0.1353352832366127,FITC,1.0,,50,8.0,7.0
2,0.1353352832366127,FITC,2.718281828459045,,50,8.0,7.0
2,0.1353352832366127,FITC,7.38905609893065,,50,8.0,6.0
2,0.36787944117144233,BlockJacobi,,1.0,50,29.0,29.0
2,0.36787944117144233,BlockJacobi,,5.0,50,29.0,36.0
2,0.36787944117144233,BlockJacobi,,10.0,50,29.0,38.0
2,0.36787944117144233,BlockJacobi,,15.0,50,29.0,41.0
2,0.36787944117144233,BlockJacobi,,20.0,50,29.0,42.0
2,0.36787944117144233,Nystrom,0.1353352832366127,,50,29.0,39.0
2,0.36787944117144233,Nystrom,0.36787944117144233,,50,29.0,30.0
2,0.36787944117144233,Nystrom,1.0,,50,29.0,24.0
2,0.36787944117144233,Nystrom,2.718281828459045,,50,29.0,17.0
2,0.36787944117144233,Nystrom,7.38905609893065,,50,29.0,13.0
2,0.36787944117144233,NystromRandom,0.1353352832366127,,50,29.0,33.0
2,0.36787944117144233,NystromRandom,0.36787944117144233,,50,29.0,28.0
2,0.36787944117144233,NystromRandom,1.0,,50,29.0,24.0
2,0.36787944117144233,NystromRandom,2.718281828459045,,50,29.0,17.0
2,0.36787944117144233,NystromRandom,7.38905609893065,,50,29.0,10.0
2,0.36787944117144233,NystromDiagonal,0.1353352832366127,,50,29.0,30.0
2,0.36787944117144233,NystromDiagonal,0.36787944117144233,,50,29.0,25.0
2,0.36787944117144233,NystromDiagonal,1.0,,50,29.0,21.0
2,0.36787944117144233,NystromDiagonal,2.718281828459045,,50,29.0,12.0
2,0.36787944117144233,NystromDiagonal,7.38905609893065,,50,29.0,12.0
2,0.36787944117144233,RandomisedEVD,0.1353352832366127,,50,29.0,8.0
2,0.36787944117144233,RandomisedEVD,0.36787944117144233,,50,29.0,8.0
2,0.36787944117144233,RandomisedEVD,1.0,,50,29.0,8.0
2,0.36787944117144233,RandomisedEVD,2.718281828459045,,50,29.0,8.0
2,0.36787944117144233,RandomisedEVD,7.38905609893065,,50,29.0,7.0
2,0.36787944117144233,FITC,0.1353352832366127,,50,29.0,16.0
2,0.36787944117144233,FITC,0.36787944117144233,,50,29.0,16.0
2,0.36787944117144233,FITC,1.0,,50,29.0,14.0
2,0.36787944117144233,FITC,2.718281828459045,,50,29.0,12.0
2,0.36787944117144233,FITC,7.38905609893065,,50,29.0,11.0
2,1.0,BlockJacobi,,1.0,50,60.0,57.0
2,1.0,BlockJacobi,,5.0,50,60.0,115.0
2,1.0,BlockJacobi,,10.0,50,60.0,139.0
2,1.0,BlockJacobi,,15.0,50,60.0,155.0
2,1.0,BlockJacobi,,20.0,50,60.0,156.0
2,1.0,Nystrom,0.1353352832366127,,50,60.0,16.0
2,1.0,Nystrom,0.36787944117144233,,50,60.0,14.0
2,1.0,Nystrom,1.0,,50,60.0,13.0
2,1.0,Nystrom,2.718281828459045,,50,60.0,13.0
2,1.0,Nystrom,7.38905609893065,,50,60.0,14.0
2,1.0,NystromRandom,0.1353352832366127,,50,60.0,18.0
2,1.0,NystromRandom,0.36787944117144233,,50,60.0,13.0
2,1.0,NystromRandom,1.0,,50,60.0,11.0
2,1.0,NystromRandom,2.718281828459045,,50,60.0,10.0
2,1.0,NystromRandom,7.38905609893065,,50,60.0,11.0
2,1.0,NystromDiagonal,0.1353352832366127,,50,60.0,17.0
2,1.0,NystromDiagonal,0.36787944117144233,,50,60.0,13.0
2,1.0,NystromDiagonal,1.0,,50,60.0,12.0
2,1.0,NystromDiagonal,2.718281828459045,,50,60.0,13.0
2,1.0,NystromDiagonal,7.38905609893065,,50,60.0,11.0
2,1.0,RandomisedEVD,0.1353352832366127,,50,60.0,9.0
2,1.0,RandomisedEVD,0.36787944117144233,,50,60.0,8.0
2,1.0,RandomisedEVD,1.0,,50,60.0,8.0
2,1.0,RandomisedEVD,2.718281828459045,,50,60.0,8.0
2,1.0,RandomisedEVD,7.38905609893065,,50,60.0,8.0
2,1.0,FITC,0.1353352832366127,,50,60.0,19.0
2,1.0,FITC,0.36787944117144233,,50,60.0,16.0
2,1.0,FITC,1.0,,50,60.0,15.0
2,1.0,FITC,2.718281828459045,,50,60.0,16.0
2,1.0,FITC,7.38905609893065,,50,60.0,11.0
2,2.718281828459045,BlockJacobi,,1.0,50,101.0,101.0
2,2.718281828459045,BlockJacobi,,5.0,50,101.0,369.0
2,2.718281828459045,BlockJacobi,,10.0,50,101.0,513.0
2,2.718281828459045,BlockJacobi,,15.0,50,101.0,595.0
2,2.718281828459045,BlockJacobi,,20.0,50,101.0,596.0
2,2.718281828459045,Nystrom,0.1353352832366127,,50,101.0,13.0
2,2.718281828459045,Nystrom,0.36787944117144233,,50,101.0,14.0
2,2.718281828459045,Nystrom,1.0,,50,101.0,15.0
2,2.718281828459045,Nystrom,2.718281828459045,,50,101.0,17.0
2,2.718281828459045,Nystrom,7.38905609893065,,50,101.0,18.0
2,2.718281828459045,NystromRandom,0.1353352832366127,,50,101.0,12.0
